value,params_backbone,params_batch_size,params_center_crop_key,params_coreset_sampling_ratio,params_image_size_key,params_layers_key,params_max_patches_per_image,params_num_neighbors,params_pre_trained,params_reduction,params_soft_corruption_level,params_soft_review_budget,params_soft_train_fraction
0.35765379113018597,resnet34,16,0.875,0.053,320,l2_l3,128,23,True,mean,mild,0.46,0.31
0.43902439024390244,resnet34,8,none,0.017,256,l2_l3,1024,30,True,mean,none,0.41,0.51
0.049429657794676805,resnet18,8,none,0.007,224,l3,512,18,False,mean,strong,0.26,0.88
0.5949177877428998,resnet18,16,none,0.031,320,l3,1024,27,True,mean,none,0.425,0.83
0.053475935828877004,resnet50,8,0.875,0.031,224,l1_l2_l3,512,11,True,mean,mild,0.085,0.27
0.3230088495575221,resnet34,8,none,0.087,320,l3,512,16,True,max,strong,0.175,0.86
0.1651376146788991,wide_resnet50_2,16,0.875,0.081,256,l3,256,10,True,mean,none,0.03,0.88
0.16033755274261605,resnet18,16,none,0.087,256,l1_l2_l3,128,13,False,max,mild,0.2,0.86
0.3707865168539326,resnet50,16,none,0.029,320,l3,512,25,False,mean,mild,0.475,0.66
0.03361344537815126,resnet18,16,none,0.071,256,l2,512,28,False,max,strong,0.065,0.49
0.026785714285714284,resnet18,8,0.875,0.003,256,l3,256,25,False,max,mild,0.17,0.2
0.029787234042553193,resnet34,16,none,0.047,256,l2,256,14,False,mean,mild,0.195,0.83
0.03481624758220503,wide_resnet50_2,16,none,0.091,320,l2,1024,1,False,mean,mild,0.25,0.47
0.0316622691292876,resnet18,16,0.875,0.053,320,l2,1024,25,False,max,strong,0.09,0.25
0.13664596273291926,resnet50,16,0.875,0.039,224,l3,1024,6,True,mean,strong,0.025,0.79
0.07823960880195599,wide_resnet50_2,8,0.875,0.089,224,l2,128,20,True,max,none,0.125,0.76
0.3379501385041551,resnet34,16,none,0.027,320,l1_l2_l3,512,19,False,max,none,0.07,0.76
0.06289308176100629,resnet34,8,0.875,0.025,320,l2_l3,1024,22,True,max,none,0.02,0.42
0.8092691622103387,resnet18,16,0.875,0.099,256,l3,128,11,True,mean,mild,0.3,0.39
0.05099150141643059,resnet34,8,0.875,0.029,256,l2,256,12,True,mean,strong,0.06,0.54
0.32,resnet34,16,none,0.057,224,l2_l3,256,22,True,max,none,0.345,0.94
0.08683068017366136,wide_resnet50_2,16,none,0.053,224,l1_l2_l3,256,28,False,mean,none,0.45,0.68
0.051587301587301584,resnet34,8,none,0.085,320,l1_l2_l3,1024,2,False,max,strong,0.235,0.29
0.06635071090047394,resnet18,8,none,0.091,320,l2_l3,256,19,True,max,none,0.14,0.48
0.016216216216216217,resnet50,16,none,0.047,320,l2,256,22,True,max,strong,0.08,0.97
0.10104011887072809,wide_resnet50_2,16,0.875,0.043,256,l1_l2_l3,1024,20,False,max,strong,0.43,0.85
0.08459214501510574,resnet50,16,none,0.013,224,l1_l2_l3,1024,10,False,max,none,0.035,0.55
0.12021857923497267,wide_resnet50_2,16,0.875,0.087,320,l1_l2_l3,512,2,True,max,strong,0.075,0.65
0.7393939393939394,wide_resnet50_2,8,0.875,0.079,224,l1_l2_l3,1024,1,False,max,none,0.415,0.94
0.06349206349206349,resnet18,8,none,0.063,224,l3,1024,28,False,mean,strong,0.235,0.42
0.08839779005524862,resnet34,8,none,0.085,320,l1_l2_l3,128,27,True,max,strong,0.28,0.67
0.16,wide_resnet50_2,16,none,0.089,320,l2,256,25,True,max,none,0.49,0.68
0.5905096660808435,wide_resnet50_2,16,none,0.065,320,l3,128,7,True,max,mild,0.31,0.35
0.18213058419243985,resnet50,8,0.875,0.077,320,l2,512,24,True,mean,mild,0.325,0.42
0.06756756756756757,resnet34,8,0.875,0.041,256,l2,128,19,False,max,mild,0.165,0.28
0.1643192488262911,wide_resnet50_2,16,none,0.053,224,l1_l2_l3,128,12,False,max,none,0.145,0.44
0.05221932114882506,wide_resnet50_2,8,0.875,0.045,320,l3,1024,11,False,mean,none,0.095,0.32
0.03125,resnet50,8,0.875,0.031,256,l2,256,17,False,mean,none,0.17,0.81
0.5141955835962145,resnet18,8,none,0.053,224,l2_l3,128,21,True,mean,strong,0.385,0.72
0.40762463343108507,wide_resnet50_2,16,none,0.013,320,l2_l3,512,1,True,max,mild,0.44,0.86
0.08074534161490683,wide_resnet50_2,8,none,0.013,256,l2,512,7,True,mean,none,0.025,0.76
0.34517766497461927,resnet34,8,0.875,0.087,256,l2,128,10,True,mean,strong,0.335,0.94
0.08905380333951762,wide_resnet50_2,16,none,0.003,256,l2,128,1,False,max,mild,0.275,0.87
0.2009273570324575,wide_resnet50_2,16,0.875,0.015,320,l2,256,21,True,mean,mild,0.4,0.73
0.07787610619469026,resnet50,16,0.875,0.015,224,l1_l2_l3,1024,30,False,max,mild,0.305,0.26
0.05741626794258373,resnet18,8,0.875,0.041,256,l1_l2_l3,1024,17,False,max,strong,0.135,0.7
0.1261595547309833,resnet18,16,none,0.075,256,l3,512,6,False,max,none,0.275,0.81
0.09578544061302682,resnet50,16,0.875,0.097,224,l1_l2_l3,128,20,False,max,none,0.255,0.95
0.09210526315789473,resnet18,16,none,0.049,320,l3,256,25,False,max,mild,0.355,0.95
0.12735166425470332,resnet18,8,0.875,0.077,320,l1_l2_l3,256,23,False,max,strong,0.45,0.77
0.2822966507177033,wide_resnet50_2,16,none,0.031,256,l3,512,10,False,max,strong,0.135,0.36
0.16827586206896553,resnet34,8,0.875,0.005,320,l2_l3,512,18,False,mean,none,0.49,0.7
0.06814310051107325,resnet50,8,0.875,0.035,256,l1_l2_l3,128,8,True,max,none,0.33,0.26
0.013114754098360656,wide_resnet50_2,16,none,0.017,320,l2_l3,256,26,False,max,mild,0.005,0.75
0.09859154929577464,resnet18,8,none,0.081,256,l2_l3,1024,17,False,max,none,0.145,0.51
0.07072691552062868,resnet50,16,0.875,0.043,320,l2_l3,512,20,False,mean,mild,0.24,0.32
0.07909604519774012,resnet18,16,none,0.085,256,l2,1024,11,False,mean,none,0.47,0.23
0.0944558521560575,resnet18,16,none,0.063,256,l3,512,10,False,max,mild,0.215,0.62
0.07407407407407407,resnet50,8,none,0.007,256,l2,256,14,False,max,mild,0.37,0.43
0.648870636550308,wide_resnet50_2,8,0.875,0.081,256,l2_l3,128,25,False,mean,none,0.215,0.51
0.0955137481910275,resnet34,16,0.875,0.097,320,l3,512,27,False,max,strong,0.45,0.34
0.4085106382978723,wide_resnet50_2,16,0.875,0.051,256,l1_l2_l3,128,1,False,max,mild,0.195,0.49
0.08858603066439523,resnet18,8,0.875,0.063,256,l2,256,12,False,max,strong,0.33,0.72
0.6029173419773096,wide_resnet50_2,16,none,0.079,224,l3,128,26,False,max,none,0.365,0.82
0.7095516569200779,resnet34,16,none,0.057,256,l3,256,4,False,max,none,0.245,0.65
0.050955414012738856,resnet34,8,0.875,0.039,224,l2,128,18,True,mean,strong,0.015,0.48
0.4550561797752809,wide_resnet50_2,16,none,0.079,224,l3,128,7,False,max,strong,0.475,0.55
0.1658206429780034,resnet50,16,none,0.023,320,l2_l3,1024,17,True,max,none,0.335,0.89
0.3169811320754717,resnet18,8,0.875,0.071,224,l2_l3,1024,11,True,max,strong,0.265,0.53
0.0345679012345679,resnet34,16,none,0.093,320,l3,512,25,False,mean,mild,0.12,0.53
0.14442013129102846,resnet18,16,0.875,0.015,224,l2,512,13,True,mean,mild,0.18,0.82
0.23529411764705882,resnet18,8,0.875,0.065,224,l2_l3,1024,17,False,mean,none,0.045,0.36
0.12110726643598616,resnet50,8,0.875,0.021,256,l2,512,7,True,max,mild,0.32,0.86
0.08571428571428572,resnet18,8,none,0.089,256,l2,512,29,False,max,strong,0.38,0.94
0.3827751196172249,wide_resnet50_2,16,0.875,0.083,256,l3,128,4,False,max,mild,0.135,0.49
0.6196660482374768,resnet18,16,0.875,0.033,224,l2_l3,128,8,True,mean,mild,0.275,0.87
0.38177874186550975,wide_resnet50_2,8,none,0.005,320,l3,1024,2,True,max,strong,0.185,0.78
0.12830188679245283,resnet50,16,none,0.025,224,l1_l2_l3,256,28,True,mean,none,0.265,0.47
0.2857142857142857,resnet50,8,none,0.089,224,l3,1024,25,False,max,none,0.42,0.88
0.03374233128834356,wide_resnet50_2,16,none,0.061,320,l2,256,3,False,mean,strong,0.405,0.74
0.3425774877650897,resnet50,8,none,0.015,224,l2_l3,128,29,False,max,strong,0.36,0.55
0.012232415902140673,resnet18,16,0.875,0.017,256,l3,256,16,False,mean,strong,0.03,0.68
0.10943396226415095,wide_resnet50_2,8,0.875,0.019,224,l2,256,12,True,mean,strong,0.265,0.26
0.15311004784688995,wide_resnet50_2,16,none,0.055,224,l2_l3,512,26,True,max,none,0.135,0.53
0.1384928716904277,resnet34,16,0.875,0.015,256,l2,1024,10,True,mean,mild,0.22,0.83
0.33242506811989103,resnet34,8,0.875,0.013,256,l1_l2_l3,1024,28,False,mean,mild,0.5,0.65
0.15469613259668508,resnet34,16,none,0.015,320,l1_l2_l3,128,14,False,mean,strong,0.28,0.69
0.04229607250755287,resnet18,8,none,0.067,224,l2,128,6,False,max,mild,0.035,0.21
0.05099150141643059,resnet34,8,none,0.005,256,l1_l2_l3,128,18,True,mean,none,0.06,0.9
0.03036876355748373,wide_resnet50_2,8,0.875,0.019,320,l2,128,29,True,max,none,0.185,0.66
0.0947867298578199,resnet34,16,none,0.019,320,l1_l2_l3,128,1,False,mean,none,0.14,0.58
0.15308641975308643,resnet50,8,none,0.053,256,l1_l2_l3,256,25,False,mean,mild,0.12,0.31
0.08365019011406843,resnet34,8,0.875,0.077,256,l2,128,22,False,mean,strong,0.26,0.78
0.11584327086882454,resnet50,16,0.875,0.017,256,l1_l2_l3,512,6,False,max,none,0.33,0.69
0.32666666666666666,resnet50,16,none,0.049,256,l2_l3,1024,14,True,max,strong,0.345,0.31
0.043478260869565216,resnet50,16,0.875,0.081,224,l1_l2_l3,256,20,True,mean,strong,0.025,0.8
0.01855287569573284,wide_resnet50_2,8,0.875,0.083,320,l2,1024,10,False,mean,strong,0.275,0.42
0.08056872037914692,wide_resnet50_2,8,0.875,0.047,224,l1_l2_l3,256,29,True,mean,none,0.14,0.38
0.10909090909090909,resnet18,16,none,0.025,256,l1_l2_l3,1024,22,False,max,none,0.415,0.77
0.31,resnet34,16,0.875,0.079,320,l1_l2_l3,1024,28,True,mean,none,0.345,0.53
0.1148036253776435,resnet34,16,none,0.037,256,l3,512,17,True,mean,strong,0.035,0.25
0.35575485799701045,resnet18,16,0.875,0.065,256,l1_l2_l3,128,26,True,mean,none,0.425,0.67
0.05436337625178827,wide_resnet50_2,16,none,0.047,320,l2,128,20,False,mean,strong,0.46,0.78
0.21149425287356322,resnet34,8,none,0.099,256,l3,512,15,False,max,strong,0.155,0.43
0.0332409972299169,resnet18,16,none,0.041,256,l2_l3,256,22,False,mean,strong,0.07,0.99
0.08752025931928688,resnet50,16,none,0.029,256,l1_l2_l3,1024,6,False,max,strong,0.365,0.47
0.3629032258064516,resnet18,8,0.875,0.101,224,l1_l2_l3,256,9,True,mean,mild,0.225,0.79
0.0,resnet50,8,0.875,0.003,320,l2,128,22,True,mean,none,0.2,0.72
0.10227272727272728,wide_resnet50_2,8,none,0.051,320,l2_l3,128,16,False,mean,none,0.465,0.58
0.13768115942028986,resnet50,16,0.875,0.077,320,l2,128,3,True,max,mild,0.29,0.95
0.052770448548812667,resnet34,16,0.875,0.035,320,l2,1024,23,True,mean,strong,0.09,0.52
0.39568345323741005,resnet34,16,none,0.039,256,l3,512,17,True,max,none,0.295,0.34
0.0,wide_resnet50_2,16,none,0.083,224,l1_l2_l3,256,5,False,max,strong,0.045,0.32
0.010443864229765013,resnet34,8,none,0.101,256,l2,512,30,False,mean,strong,0.095,0.5
0.21509433962264152,resnet34,16,none,0.097,256,l2_l3,1024,29,True,max,none,0.265,0.31
0.4325153374233129,resnet34,16,none,0.075,320,l3,256,12,True,max,strong,0.405,0.49
0.10452961672473868,wide_resnet50_2,8,none,0.077,320,l1_l2_l3,256,13,True,max,strong,0.315,0.46
0.07854984894259819,wide_resnet50_2,16,none,0.055,224,l2,512,19,True,mean,none,0.035,0.52
0.5193370165745856,resnet50,16,0.875,0.055,256,l2_l3,256,24,False,mean,none,0.28,0.88
0.0880503144654088,wide_resnet50_2,16,none,0.081,256,l2,256,6,True,mean,mild,0.02,0.91
0.19886363636363635,resnet34,16,none,0.013,320,l2_l3,128,17,False,mean,strong,0.465,0.93
0.029498525073746312,resnet18,8,none,0.065,320,l3,512,21,False,mean,strong,0.435,0.81
0.0696969696969697,wide_resnet50_2,16,0.875,0.101,320,l3,256,23,False,mean,mild,0.415,0.47
0.09451219512195122,resnet34,16,0.875,0.039,224,l2_l3,128,6,False,max,strong,0.41,0.23
0.1651376146788991,wide_resnet50_2,8,0.875,0.047,320,l3,1024,16,True,mean,mild,0.03,0.73
0.03655352480417755,resnet34,8,none,0.021,320,l2,512,29,True,mean,strong,0.095,0.22
0.07042253521126761,wide_resnet50_2,8,none,0.013,224,l1_l2_l3,1024,18,True,mean,strong,0.145,0.32
0.623574144486692,resnet34,16,0.875,0.019,256,l1_l2_l3,512,20,False,max,mild,0.26,0.66
0.29640287769784174,resnet34,16,none,0.067,320,l2_l3,512,7,True,max,none,0.455,0.6
0.059322033898305086,resnet18,16,none,0.025,224,l2_l3,256,25,False,mean,none,0.47,0.26
0.11909650924024641,resnet50,8,none,0.045,224,l1_l2_l3,512,28,True,mean,strong,0.215,0.32
0.019672131147540985,resnet34,8,0.875,0.047,256,l2_l3,256,3,True,max,none,0.005,0.52
0.08352668213457076,resnet50,8,0.875,0.093,320,l1_l2_l3,128,13,True,mean,strong,0.15,0.35
0.012320328542094456,wide_resnet50_2,16,0.875,0.007,224,l2,256,30,False,mean,strong,0.215,0.8
0.06291390728476821,resnet18,16,0.875,0.053,320,l1_l2_l3,1024,25,False,mean,mild,0.35,0.88
0.04954954954954955,resnet50,16,0.875,0.039,320,l1_l2_l3,128,8,True,max,none,0.165,0.59
0.6722689075630253,wide_resnet50_2,8,0.875,0.093,256,l3,1024,24,False,max,mild,0.34,0.83
0.2374821173104435,resnet18,16,0.875,0.003,224,l2_l3,1024,15,True,mean,strong,0.46,0.6
0.044444444444444446,resnet34,8,none,0.025,256,l2,1024,7,False,mean,none,0.38,0.63
0.11171662125340599,resnet50,8,0.875,0.051,320,l2,256,17,True,max,strong,0.5,0.2
0.11080332409972299,resnet18,8,none,0.007,320,l2_l3,1024,14,True,mean,none,0.07,0.66
0.05639913232104121,resnet18,16,none,0.031,224,l2_l3,1024,7,False,max,strong,0.185,0.57
0.4448669201520912,resnet50,8,0.875,0.021,256,l3,1024,6,False,mean,strong,0.26,0.44
0.7488855869242199,wide_resnet50_2,8,none,0.095,224,l2_l3,512,13,True,mean,strong,0.43,0.8
0.061224489795918366,wide_resnet50_2,16,none,0.049,224,l3,128,8,False,mean,none,0.105,0.37
0.015306122448979591,resnet50,16,none,0.031,320,l1_l2_l3,512,4,True,max,strong,0.105,0.49
0.1875,resnet34,16,none,0.017,320,l2_l3,1024,19,True,mean,none,0.17,0.73
0.1027190332326284,wide_resnet50_2,8,0.875,0.029,224,l2,512,5,True,mean,mild,0.035,0.53
0.3597678916827853,resnet34,8,0.875,0.085,256,l2_l3,256,7,True,max,strong,0.25,0.53
0.2132921174652241,wide_resnet50_2,8,none,0.033,256,l2_l3,128,8,True,max,strong,0.4,0.34
0.5779685264663805,wide_resnet50_2,8,none,0.013,256,l3,256,24,True,max,strong,0.46,0.83
0.13114754098360656,resnet34,8,none,0.063,256,l1_l2_l3,512,5,True,mean,strong,0.075,0.56
0.07888631090487239,resnet34,16,0.875,0.055,224,l2,128,23,True,mean,none,0.15,0.41
0.054878048780487805,resnet50,16,none,0.087,320,l3,1024,21,False,mean,strong,0.41,0.79
0.08517350157728706,wide_resnet50_2,8,none,0.097,320,l2,512,9,False,max,strong,0.385,0.33
0.09655172413793103,wide_resnet50_2,16,0.875,0.009,256,l3,128,9,False,max,mild,0.49,0.94
0.5120350109409191,wide_resnet50_2,16,none,0.073,256,l3,1024,16,False,max,mild,0.18,0.64
0.1268882175226586,resnet34,16,0.875,0.057,320,l2_l3,512,4,True,mean,none,0.035,0.25
0.08394160583941605,resnet34,16,0.875,0.025,224,l2,128,17,False,max,strong,0.285,0.9
0.4293015332197615,resnet50,16,none,0.011,224,l3,128,11,True,max,none,0.33,0.43
0.2585438335809807,resnet18,8,none,0.061,256,l1_l2_l3,128,11,True,mean,strong,0.43,0.45
0.4073107049608355,wide_resnet50_2,8,none,0.033,320,l3,256,13,True,mean,none,0.095,0.7
0.0443213296398892,wide_resnet50_2,8,0.875,0.033,224,l2,1024,13,True,mean,strong,0.07,0.26
0.21238938053097345,resnet50,16,none,0.063,320,l3,256,2,False,max,none,0.435,0.51
0.029895366218236172,wide_resnet50_2,8,none,0.087,320,l2,1024,21,False,mean,strong,0.425,0.34
0.0752212389380531,resnet18,8,0.875,0.015,224,l2,512,26,False,max,strong,0.175,0.66
0.6884176182707994,wide_resnet50_2,16,0.875,0.015,256,l3,1024,11,True,max,none,0.36,0.73
0.868421052631579,resnet18,8,none,0.047,224,l3,1024,3,True,mean,none,0.355,0.34
0.6513157894736842,resnet18,8,none,0.037,256,l3,512,26,True,mean,none,0.355,0.63
0.5567010309278351,resnet18,16,0.875,0.099,224,l3,128,4,True,max,none,0.325,0.28
0.20152091254752852,resnet18,16,none,0.007,224,l3,128,27,True,mean,none,0.26,0.26
0.3826530612244898,resnet18,16,none,0.061,320,l3,128,5,True,mean,none,0.105,0.54
0.21176470588235294,resnet34,8,0.875,0.085,224,l2_l3,128,21,False,max,none,0.34,0.46
0.09280742459396751,resnet50,16,none,0.093,320,l1_l2_l3,512,10,False,max,none,0.15,0.41
0.375,resnet34,16,none,0.089,224,l3,1024,18,True,max,strong,0.115,0.28
0.4672268907563025,resnet50,16,none,0.033,224,l3,512,30,True,max,none,0.34,0.36
0.006472491909385114,resnet50,8,0.875,0.069,256,l2,256,25,True,mean,strong,0.01,0.82
0.28102189781021897,resnet18,16,none,0.035,256,l2_l3,256,1,True,max,none,0.285,0.95
0.0633245382585752,wide_resnet50_2,16,0.875,0.041,256,l1_l2_l3,128,10,False,mean,strong,0.09,0.56
0.4969512195121951,wide_resnet50_2,16,0.875,0.029,320,l1_l2_l3,512,28,True,mean,none,0.41,0.99
0.20530973451327433,resnet18,8,none,0.073,256,l1_l2_l3,128,9,False,mean,strong,0.305,0.34
0.5238095238095238,resnet50,16,0.875,0.097,224,l2_l3,1024,24,True,mean,none,0.38,0.28
0.13063063063063063,resnet18,16,none,0.027,224,l2,1024,5,True,mean,mild,0.165,0.24
0.13068181818181818,resnet34,8,0.875,0.069,224,l2_l3,1024,8,False,max,mild,0.465,0.44
0.0856269113149847,resnet18,16,0.875,0.029,256,l1_l2_l3,512,28,False,max,mild,0.03,0.99
0.06564551422319474,resnet34,8,none,0.087,256,l2,256,29,True,mean,strong,0.18,0.23
0.29469548133595286,resnet50,16,none,0.081,320,l2_l3,128,12,True,mean,strong,0.24,0.52
0.05299860529986053,resnet18,16,none,0.001,224,l2,128,29,True,mean,none,0.48,0.46
0.028,resnet18,16,none,0.091,320,l2,256,12,False,mean,strong,0.23,0.97
0.053475935828877004,resnet50,8,none,0.001,256,l1_l2_l3,128,7,True,mean,none,0.3,0.97
0.2741652021089631,resnet50,16,0.875,0.049,320,l1_l2_l3,128,15,True,mean,none,0.31,0.7
0.6712328767123288,wide_resnet50_2,16,0.875,0.093,224,l3,256,24,True,max,strong,0.495,0.27
0.0,resnet18,8,none,0.021,256,l2,1024,22,False,mean,strong,0.03,0.73
0.4766666666666667,wide_resnet50_2,16,none,0.053,256,l2_l3,128,26,False,max,none,0.345,0.43
0.22713864306784662,resnet18,8,none,0.081,224,l2_l3,512,28,True,max,none,0.435,0.49
0.14501510574018128,resnet50,16,0.875,0.067,256,l2,1024,18,True,max,strong,0.035,0.8
0.4492753623188406,resnet34,16,0.875,0.083,224,l2,1024,2,True,mean,mild,0.29,0.2
0.05357142857142857,resnet18,8,0.875,0.059,256,l3,128,27,False,mean,strong,0.17,0.94
0.19491525423728814,resnet18,16,0.875,0.053,320,l1_l2_l3,256,12,False,mean,strong,0.47,0.32
0.6823529411764706,resnet34,8,0.875,0.033,320,l3,128,4,True,mean,mild,0.34,0.57
0.0,resnet50,8,0.875,0.017,320,l2,1024,6,False,mean,none,0.09,0.92
0.07580174927113703,resnet50,8,0.875,0.059,224,l2,256,1,False,mean,mild,0.445,0.34
0.22826086956521738,resnet34,16,none,0.013,320,l2_l3,256,24,True,mean,none,0.29,0.81
0.636,resnet34,16,0.875,0.071,256,l3,256,13,True,mean,none,0.23,0.36
0.09569377990430622,resnet50,16,0.875,0.047,224,l2,256,2,True,max,mild,0.135,0.71
0.14986376021798364,resnet34,8,none,0.085,256,l2,128,29,False,max,mild,0.5,0.48
0.1252302025782689,resnet18,16,0.875,0.061,224,l1_l2_l3,256,13,True,max,mild,0.28,0.76
0.4336283185840708,resnet50,8,none,0.071,256,l2_l3,512,15,False,mean,strong,0.435,0.31
0.019417475728155338,resnet18,8,0.875,0.051,320,l1_l2_l3,256,16,True,mean,strong,0.01,0.3
0.012658227848101266,resnet34,16,none,0.089,320,l2,1024,28,False,mean,strong,0.2,0.91
0.039097744360902256,resnet50,8,0.875,0.097,224,l2,1024,9,False,mean,none,0.42,0.31
0.199438202247191,resnet50,8,0.875,0.097,256,l1_l2_l3,128,4,True,max,none,0.475,0.31
0.25842696629213485,resnet34,8,0.875,0.067,320,l2,512,20,True,mean,none,0.475,0.28
0.10380622837370242,resnet34,8,none,0.073,256,l1_l2_l3,256,18,True,max,strong,0.32,0.39
0.1981981981981982,resnet34,16,none,0.037,320,l3,256,21,True,max,none,0.165,0.55
0.8784440842787682,resnet34,16,none,0.087,224,l3,1024,5,True,mean,none,0.365,0.97
0.08961303462321792,resnet50,8,none,0.035,224,l2,128,23,False,max,none,0.22,0.95
0.0392156862745098,resnet34,8,none,0.087,320,l1_l2_l3,128,3,True,max,strong,0.065,0.37
0.16736401673640167,wide_resnet50_2,16,0.875,0.055,224,l2,128,6,False,max,none,0.48,0.33
0.15864022662889518,resnet18,16,0.875,0.007,320,l3,1024,4,True,max,none,0.06,0.5
0.3424460431654676,resnet34,8,0.875,0.099,320,l2_l3,1024,20,True,max,strong,0.455,0.39
0.08395061728395062,resnet18,8,none,0.035,256,l3,1024,29,False,max,mild,0.12,0.44
0.44565217391304346,wide_resnet50_2,16,0.875,0.019,320,l2,128,2,True,mean,none,0.29,0.98
0.7145187601957586,resnet50,16,0.875,0.069,224,l2_l3,256,7,True,mean,mild,0.36,0.84
0.021505376344086023,resnet18,8,none,0.013,320,l3,512,4,False,mean,strong,0.19,0.62
0.39941690962099125,resnet50,16,none,0.039,256,l2_l3,256,26,True,mean,mild,0.445,0.22
0.01757469244288225,wide_resnet50_2,16,none,0.051,320,l2,1024,10,False,mean,mild,0.31,0.22
0.11143695014662756,resnet50,16,none,0.079,320,l2_l3,1024,19,False,max,none,0.44,0.62
0.125,resnet34,8,0.875,0.047,224,l2,1024,20,True,max,mild,0.225,0.27
0.28998505231689087,resnet34,8,0.875,0.029,320,l1_l2_l3,512,16,True,mean,none,0.425,0.62
0.1362397820163488,wide_resnet50_2,16,none,0.017,256,l1_l2_l3,512,24,True,max,strong,0.5,0.6
0.08787346221441125,resnet50,8,none,0.071,224,l3,256,13,False,max,mild,0.31,0.97
0.0633245382585752,resnet18,8,none,0.055,256,l3,128,7,False,max,strong,0.09,0.67
0.04642166344294004,resnet18,8,none,0.097,320,l3,256,14,False,mean,none,0.25,0.82
0.10695187165775401,resnet18,8,0.875,0.053,256,l2_l3,512,30,True,max,none,0.085,0.62
0.09809264305177112,resnet34,16,none,0.057,256,l2,128,22,False,max,none,0.5,0.65
0.2593320235756385,wide_resnet50_2,8,0.875,0.017,224,l1_l2_l3,512,27,False,max,none,0.24,0.73
0.052770448548812667,wide_resnet50_2,16,none,0.041,224,l2,1024,29,True,mean,strong,0.09,0.48
0.023923444976076555,resnet50,16,none,0.005,320,l1_l2_l3,128,2,True,max,mild,0.135,0.9
0.0410958904109589,resnet34,8,none,0.087,256,l2,256,5,False,mean,none,0.495,0.3
0.025,wide_resnet50_2,8,0.875,0.011,256,l2,256,12,True,max,none,0.115,0.74
0.0158311345646438,resnet50,8,none,0.015,320,l1_l2_l3,128,22,True,max,strong,0.09,0.77
0.17218543046357615,resnet18,8,0.875,0.059,224,l2_l3,1024,7,False,max,none,0.35,0.37
0.3785310734463277,resnet50,8,0.875,0.063,224,l1_l2_l3,256,14,True,mean,none,0.47,0.26
0.055,resnet50,16,0.875,0.047,224,l2,256,5,True,max,none,0.115,0.33
0.04106776180698152,resnet34,16,none,0.003,224,l3,512,17,False,max,strong,0.215,0.64
0.20970266040688576,wide_resnet50_2,16,0.875,0.079,320,l1_l2_l3,128,12,True,max,none,0.39,0.96
0.437636761487965,resnet34,8,none,0.013,320,l2_l3,1024,29,False,mean,none,0.18,0.48
0.44837758112094395,resnet50,16,0.875,0.071,224,l2_l3,512,28,True,max,mild,0.435,0.75
0.6706349206349206,wide_resnet50_2,8,none,0.051,224,l3,128,26,True,mean,none,0.235,0.42
0.14320987654320988,resnet34,16,none,0.033,224,l2,256,12,False,max,none,0.12,0.37
0.0691358024691358,resnet34,8,none,0.017,320,l1_l2_l3,1024,24,True,mean,none,0.12,0.61
0.07836456558773425,resnet50,16,0.875,0.035,320,l3,256,16,False,max,strong,0.33,0.35
0.05104408352668213,resnet18,16,0.875,0.021,320,l2,128,14,False,max,mild,0.15,0.64
0.035,resnet50,8,none,0.001,256,l2,1024,10,False,max,mild,0.115,0.68
0.06635071090047394,resnet34,16,0.875,0.095,320,l1_l2_l3,256,26,True,max,strong,0.14,0.73
0.0,resnet34,8,0.875,0.091,224,l2,1024,19,False,mean,mild,0.02,0.23
0.2318840579710145,wide_resnet50_2,8,none,0.067,256,l2_l3,512,13,False,max,mild,0.21,0.23
0.8593508500772797,resnet50,8,0.875,0.019,224,l1_l2_l3,128,12,False,mean,none,0.4,0.67
0.09109730848861283,resnet18,16,0.875,0.039,256,l2,256,3,True,max,mild,0.21,0.36
0.04665629860031104,resnet18,16,0.875,0.079,256,l2,1024,8,False,mean,strong,0.395,0.92
0.23908045977011494,resnet18,8,0.875,0.033,256,l1_l2_l3,1024,13,True,mean,mild,0.155,0.87
0.601123595505618,wide_resnet50_2,8,0.875,0.033,320,l1_l2_l3,512,12,False,max,mild,0.475,0.44
0.585635359116022,resnet50,16,none,0.099,256,l1_l2_l3,512,2,True,mean,none,0.28,0.39
0.12167300380228137,resnet34,8,0.875,0.015,224,l2_l3,1024,5,False,mean,none,0.26,0.36
0.07814761215629522,resnet50,8,0.875,0.069,320,l3,128,16,False,max,none,0.45,0.86
0.1602787456445993,resnet34,8,none,0.013,320,l2_l3,256,21,True,mean,mild,0.315,0.44
0.07647058823529412,wide_resnet50_2,8,none,0.061,224,l3,256,6,False,max,mild,0.045,0.81
0.01092896174863388,resnet18,16,0.875,0.015,320,l3,1024,13,False,mean,strong,0.075,0.83
0.07235142118863049,resnet50,8,0.875,0.031,224,l2_l3,256,19,False,max,mild,0.1,0.3
0.06306306306306306,resnet50,16,0.875,0.095,320,l1_l2_l3,1024,26,False,max,strong,0.165,0.56
0.080370942812983,resnet50,16,none,0.047,256,l2_l3,256,15,False,mean,none,0.4,0.62
0.06885758998435054,resnet34,8,0.875,0.059,320,l2_l3,256,6,False,max,none,0.39,0.35
0.12627291242362526,resnet34,8,none,0.031,224,l3,512,6,False,max,mild,0.22,0.27
0.059813084112149535,resnet34,16,0.875,0.005,256,l1_l2_l3,512,22,True,mean,mild,0.27,0.22
